"simID","lac","mu","K","gam","laa","totaltime"
99,3.43261072831228,1.65148953527997,110.054257230368,0.00146402681001928,0.576715074945241,10
100,2.81479987083003,0.0874711051066406,101.659446849953,0.00125191936041228,0.695941237499937,10
101,2.96417178423144,0.653572885503201,64.1455398267135,0.00124183585143182,0.282576921628788,10
102,2.05959181580693,1.10650581755273,140.604776854161,0.00325019706527237,1.0242216194747,10
103,1.8107804376632,2.45143868534705,61.6469044261612,0.00222957233358175,0.173023604555055,10
104,3.97805218352005,1.85903036222353,69.1889265645295,0.0040224361082539,0.246888835681602,10
105,2.90047979331575,0.773986984058306,99.5640909555368,0.00383064510549884,1.05306616856251,10
106,1.63962440565228,2.20563987102751,49.9885870306753,0.00260198045715224,0.787429125281051,10
107,1.38811704423279,2.75653485185239,98.7561723962426,0.00330398497448768,1.04456512292381,10
108,2.4343541029375,2.10281490541599,90.9636124107055,0.00150209849129897,0.84852377360221,10
109,3.77222340949811,2.63262835278336,28.1713797827251,0.00404415156994946,1.34050704259425,10
110,2.79628290142864,2.01638711155402,49.7139327740297,0.00174140409599058,0.746518001658842,10
111,3.9285120847635,2.00420423979554,25.6889370572753,0.00108048852721695,0.078852309146896,10
112,3.19537753565237,1.77330624758557,43.6278437217698,0.00331729101953097,0.0143885534489527,10
113,2.07018073624931,1.84390054856469,103.150731064379,0.00327075028945692,1.10726001451258,10
114,2.29442107165232,2.51356424465235,56.0681056603789,0.00370418573091738,0.936352891148999,10
115,1.44463468203321,1.17296211646199,137.951084596571,0.00106111786514521,0.970849304459989,10
116,1.0392327264417,2.37699180103401,46.0523797688074,0.00151801002707798,0.920605703489855,10
117,3.14669819828123,0.105388186542131,56.2944291811436,0.00418180441977456,0.0555903101339936,10
118,1.30955270724371,1.88955892162318,37.2629116266035,0.00449227577967104,1.45373274595477,10
119,2.33885304583237,2.70661310509408,29.0230542235076,0.00145131964765023,1.14418036944699,10
120,2.92030313541181,0.895036026934721,40.4607182601467,0.00259780741310678,1.02388051128946,10
121,3.97551586013287,1.5926490661046,124.767234793399,0.00343159821487498,0.00111914193257689,10
122,2.48678073356859,2.16961242092759,28.3879005629569,0.00401272501351777,1.19250101724174,10
123,2.45304857310839,0.661511333016283,66.1740476079285,0.0017324452967383,1.06797716778237,10
124,1.52032700460404,0.877153368129604,142.654142666142,0.00466519948595669,0.328459464479238,10
125,3.26446283352561,0.934637552979891,62.1042973664589,0.00111356750058476,1.16183492727578,10
126,2.36168646765873,1.37254463563494,140.39316151524,0.000868270056112669,1.23959894897416,10
127,2.53350935131311,0.485738299024501,31.214569080621,0.00477340522671584,0.686718461802229,10
128,1.62263533985242,2.89788425246887,145.01314047724,0.00396420397243928,1.14433039363939,10
129,1.68597442819737,1.53463459477674,88.7985429936089,0.000883430465799756,0.694967846036889,10
130,2.78713598893955,2.17362801846231,37.036298441235,0.00172884549773298,0.18302691844292,10
131,2.72461659484543,0.632566352212173,52.8911628690548,0.00122415648715105,1.16181795671582,10
132,1.23119314084761,2.63970840048837,41.1840027547441,0.00336706199909095,1.39100755448453,10
133,1.10662173875608,0.00870177899717819,103.446552508976,0.00484253864267375,1.10311111912597,10
134,2.92838647658937,1.65576914418503,67.939930264838,0.00455766444564797,1.32134306291118,10
135,3.78584559890442,1.29872591910039,61.7868960904889,0.00256234156026039,1.16166571725626,10
136,2.7942772670649,0.847002892602933,20.8287928439677,0.00187605642764829,0.428908323054202,10
137,2.68270224402659,0.105446626016963,92.9476510756649,0.00478944708523341,0.70961986889597,10
138,2.57808317174204,2.53713697829756,59.6379869617522,0.00412141666456591,0.773584555252455,10
139,3.95528567163274,1.23234714951257,122.901261453517,0.00324891604378354,0.851326255244203,10
140,2.52292546699755,2.0369039820025,25.3783931746148,0.000383280586241744,0.0382645834470168,10
141,3.04836423601955,0.550947586933244,88.8739647250623,0.0041858228097437,1.01163858175278,10
142,2.80462365294807,0.778712519096117,29.1729631321505,0.00485459700359497,0.806273044086993,10
143,1.71660603326745,2.18685836479338,51.0544436261989,0.00378686532911379,0.433420848101377,10
144,1.77449778001755,1.77387121582539,79.1206434252672,0.00231661641611718,1.1501543376362,10
145,3.18792887008749,1.50712507810057,63.0610534688458,0.000929317962145433,1.32421112910379,10
146,2.35771249420941,2.57340068402069,132.480575353839,0.000709098728373647,0.745119481463917,10
147,1.52538030524738,2.76945475890362,26.5117750992067,0.00277762413478922,0.823158349609002,10
148,3.24009480886161,1.97392657103268,65.7293866528198,0.00261093920164276,0.066577979712747,10
149,1.31496292119846,1.36180149215551,110.196826274041,0.00453525082503911,0.8547119818395,10
150,3.59363484708592,2.12713248043957,29.2262117494829,0.00301435930426232,1.17648300679866,10
151,2.84393491502851,0.118493927463354,68.8114458834752,0.00220482918617781,1.11901450913865,10
152,2.67147861653939,2.57550539566218,58.8150200992823,0.00391522607447114,0.522400034358725,10
153,1.98633195715956,1.49861333729986,104.601678983308,0.00276285953288898,0.449071993469261,10
154,2.35939433635212,0.272087345879152,120.695203980431,0.0043901691136416,1.1581417171983,10
155,2.50132291787304,2.55247189168711,71.5685761906207,0.000737511453824118,0.651314370450564,10
156,1.54259908339009,2.06711798744351,100.327553323004,0.00206082439117599,0.616135651711375,10
157,2.58889180840924,1.31129889118646,138.456607293338,0.00265561180361547,0.798671897384338,10
158,1.22582723712549,1.77676780302552,106.56029435806,0.000881873536272906,1.08449047256727,10
159,1.83326779794879,2.11428573937614,73.5829397127964,0.00234747797143646,0.785575091955252,10
160,1.63809855771251,0.0299700410630088,134.806339524221,0.00143481395810377,0.915343985776417,10
161,1.85437144292518,1.44140590249111,121.330784994643,0.00189890804199968,1.45227305742446,10
162,3.68528230884112,1.36600031687522,149.507260441314,0.00368908091355115,0.716344509157352,10
163,2.3387059699744,1.87114024750064,64.5167693821713,0.00484965968606994,0.116460202261806,10
164,3.33995466935448,0.901549531353102,91.6012369072996,0.000993695109826513,0.650961689301766,10
165,3.64185710460879,2.04828368885356,145.143226126675,0.000278278243448585,1.17658971610945,10
166,2.23937262850814,2.78687146787678,129.503776547499,0.00216137436954305,0.561675895820372,10
167,1.19142544153146,1.14249101379178,142.020132166799,0.00271877505404409,0.943131314241327,10
168,2.0064624750521,1.42608290916751,91.0290932585485,0.00276440812379587,1.40805791504681,10
169,3.17117783986032,0.583518956190464,25.4349687579088,0.0012353839249583,0.100155630265363,10
170,2.01284600049257,1.75933787623167,40.5262555577792,0.00364763949087355,1.02148547500838,10
171,2.89124236744829,0.173342940974352,145.492577922996,0.00484645824925974,0.112965747015551,10
172,3.52184366201982,2.64439123953467,78.7641830416396,0.00478793449220248,0.213311876985244,10
173,3.56839499413036,0.758248800016334,95.6492004054599,0.00371731044834014,0.921359686064534,10
174,2.17407784308307,1.16916007641484,118.682594306301,0.00191180900740437,1.21415793627966,10
175,2.14148165681399,2.13867185722354,55.6388164521195,0.00341469755494036,0.240766213391908,10
176,3.68633627798408,2.68353259348054,147.008592169732,0.000940544225997291,0.424980049836449,10
177,2.93294728873298,2.91022267319523,90.7196953217499,0.00107915990406182,1.13506431388669,10
178,3.22323594614863,0.813933411826403,136.699774703011,0.00461804785870481,1.3731978891883,10
179,2.8159103395883,1.65916520002906,107.577846944332,0.00132390160786454,1.11580561415758,10
180,3.70924483449198,0.172597418589052,113.327033573296,0.00478974983110093,0.751377434819005,10
181,1.88119046529755,0.190971408179845,33.9817987242714,0.00226552562890574,1.4006382295629,10
182,1.57378032966517,2.24953549850371,146.83115973603,0.00367060071546584,1.03651312063448,10
183,3.65935282991268,2.19524540938332,51.7692070174962,0.00429162461957894,0.618507905979641,10
184,2.51001845719293,0.166646010307409,31.03703079978,0.000961097305291332,0.910341863986105,10
185,3.63117262907326,0.370809473824897,85.9706961433403,0.00347017947151326,0.594607247156091,10
186,1.56758086732589,0.604234074392216,37.4568273383193,0.00399267258911859,0.188676576479338,10
187,3.27430915716104,1.31632125304863,82.8860904974863,0.00168206383869983,0.756682315142825,10
188,3.1734966780059,2.98856829774585,38.3770585199818,0.00131401004344225,1.06160133972298,10
189,3.8311744548846,1.96900212679179,44.8806445254013,0.00133162974363659,0.496159295900725,10
190,2.64293976104818,0.849731857106136,99.4729532091878,0.000951590410340577,1.27141883515287,10
191,3.13523160316981,2.09790126858049,52.4923406261951,0.00382224895830732,1.0985762164928,10
192,2.1667152994778,2.69822433319117,122.419386254624,0.00214047175159212,0.65197074925527,10
193,1.30261937854812,1.7373478655579,36.6957971546799,0.00382284150801133,0.74833005212713,10
194,3.78190626576543,2.33784652588514,145.071024303325,0.000392100663669407,1.18346501374617,10
195,1.84969750093296,1.11803792327808,64.8546926234849,0.00135335400942713,0.0229470077902079,10
196,2.77171947644092,1.89781826868257,80.5479851318523,0.00134546774905175,0.278580420766957,10
197,1.33108181483112,0.653037006387161,100.466584069654,0.00274848304246552,0.345676911296323,10
198,3.52152109635063,2.49958152745089,89.9609990417957,0.00379401939727832,1.16304078034591,10
199,1.95389105333015,2.51066485449753,95.8313370589167,0.000968473517987877,0.985774624510668,10
200,3.34855401096866,0.986314464840246,120.36006397102,0.00392185318041593,1.20761248713825,10
201,1.80252462206408,0.797513648806908,133.846002628561,0.00326055261930451,0.392155713750981,10
202,1.65593585465103,1.64148988932522,137.295597055927,0.00265569264681544,1.16986209154129,10
203,2.55039050919004,0.231088632486411,137.712904349901,0.00493216204552446,0.809868451673537,10
204,1.80685177608393,0.400604271654342,66.8714642664418,0.000849951781728305,1.49461193522438,10
205,1.54350498202257,1.64741617648348,27.5901840091683,0.00255633786683902,0.722976205986924,10
206,2.55572841246612,2.90331674953334,106.91811743658,0.0048768900251016,0.190922476700507,10
207,2.6883488073945,0.846636582117481,89.4965200941078,0.000687263193516992,0.90142334648408,10
208,1.38747056340799,1.00460348781543,47.1053517377004,0.00448395513070282,1.43295012682211,10
209,1.76910281204619,1.6183923190119,83.044648906216,0.00227273412912618,1.17321863444522,10
210,3.15380582795478,1.32546353292889,109.589389611501,0.00170131296729669,0.409406782127917,10
211,3.88422980927862,2.60947572358346,110.971568035893,0.001474898327142,0.847496495931409,10
212,1.30042253970169,1.66035150362705,147.703751290683,0.00015446673608385,0.517442886019126,10
213,3.28966806852259,1.59862909483756,148.272168193944,0.00213869618000463,1.43154262087774,10
214,3.84389906399883,2.65062503030903,98.6499164579436,0.00358660729234107,0.198947653756477,10
215,3.45590406516567,1.6714457980284,77.3215194395743,0.0019506131912116,0.494266018155031,10
216,1.92487699212506,0.198459864472644,46.6412437544204,0.000556642991327681,1.04204534471501,10
217,2.94873838149942,0.776378433843004,101.729083673563,0.00247843293573242,0.195439056144096,10
218,3.86006635334343,1.6527602767528,143.964456906542,0.000823056610953063,0.482501153717749,10
219,3.86119795008563,2.38922888583352,65.0022522220388,0.00447602114544716,0.814894092385657,10
220,2.01993761025369,0.43512443828606,73.3701665326953,0.000577087867073715,1.16058969637379,10
221,1.78742233035155,1.45867963353512,66.027651631739,0.00444929210019764,0.225653536850587,10
222,1.49636179953814,2.12217254491127,34.8140552546829,0.00186449273889884,0.600124187883921,10
223,1.96650416986085,2.83202729693393,82.0605875412002,0.00316081166618969,0.32708338543307,10
224,2.53037561965175,2.48089706086295,80.2466220431961,0.000363206381490454,1.1789423301816,10
225,3.77190541406162,1.15095071448742,35.4689051699825,0.00390619851497468,0.679465449415147,10
226,2.53287909505889,0.969579297825764,125.281514138915,0.00275489692890551,1.26030019065365,10
227,1.77286378247663,2.72200830470957,139.662393957842,0.00376755323475227,1.43835318263154,10
228,1.13938266085461,0.169435826097685,34.0211099945009,0.00409128691470251,1.09510888403747,10
229,2.25356877502054,0.343592607829045,45.3956559929065,0.00188356725389604,1.37085836031474,10
230,3.56200450682081,2.71322475064371,125.57851370424,0.0018476479610661,1.4815069969045,10
231,2.04169203317724,0.594773844598746,32.2233039978892,0.00178830805402249,0.892218018765561,10
232,1.39432696159929,2.50683908816888,34.9438042636029,0.00126329150618985,1.30087447911501,10
233,2.12346059363335,1.88422631884627,55.9882343537174,0.00390984992808662,0.385260578943416,10
234,2.89426068519242,1.73661496450107,141.874382956885,0.00391720799638424,0.753938573878258,10
235,2.17023680103011,0.216718886123993,93.623030371964,0.00232207701313309,0.665548544959165,10
236,3.06888354639523,0.850209926766064,71.01742366096,0.00407281634670217,1.24208708689548,10
237,3.06824023742229,2.66812609054693,80.0851445901208,0.00142402228135616,1.13520196604077,10
238,2.66470186947845,0.486904794051638,122.252170869615,0.00260098704902921,0.246434363652952,10
239,2.28887322335504,1.29657514554698,87.5834421138279,0.00180075173471123,0.227983792196028,10
240,2.35816018842161,2.26650774044513,24.90472701611,0.00062938444907777,0.156541830045171,10
241,1.91932977666147,1.11554868578727,110.651907315478,0.00315721704331227,0.665944267529994,10
242,2.73506183200516,0.53838585670006,110.418579147663,0.00171420938861556,0.679440475883894,10
243,3.73111091274768,2.03090410558444,44.6016298024915,0.00222777633129153,0.676209992961958,10
244,1.42781224637292,1.03079278699208,101.212620341685,0.00305058819388505,0.305046392139047,10
245,2.24514287593774,1.00584435508572,34.6899579744786,0.00318618448949419,0.224530143197626,10
246,1.63277725200169,2.83792955746916,112.16265920084,0.000422715015243739,1.2726198019227,10
247,2.28625111258589,2.1374359099664,24.133444884792,0.00333539859345183,0.0259392333682626,10
248,1.39806992560625,1.53839180989994,91.2988554826006,0.00325551890509669,0.946534644579515,10
249,2.38028933759779,2.01004299835518,71.1575558292679,0.00476020718670916,0.387402540771291,10
250,3.82887117774226,1.07971966504247,134.150726886,0.00296307978632394,0.580207121092826,10
251,3.28592158481479,2.17163924563169,89.1249285335653,0.000358365336293355,0.875730679021217,10
252,3.79872948653065,0.462854126947885,40.5939236003906,0.00497010676849168,1.12984160555061,10
253,2.41203549271449,2.25806111857493,41.5559586812742,0.00368879803023301,1.48937464377377,10
254,2.81076420308091,0.254132749692583,34.3864075397141,0.00478328411835246,0.915590625023469,10
255,2.45496904174797,0.494267040552106,101.234348819125,0.00340210971618071,1.29448576387949,10
256,1.32641894952394,2.94191300876783,44.6332067553885,0.00309457775575574,1.42499313724693,10
257,1.74318049894646,2.80578691525271,48.8383034639992,0.00300572026809677,0.107333733234555,10
258,2.4955435921438,0.197656648577028,137.239298666827,0.00232042931255419,1.02722748485394,10
259,2.11860012426041,1.59506377349833,88.7018581852317,0.000591191001585685,0.55847649089992,10
260,3.80407411069609,0.166233723821677,61.4431732310914,0.003762916868506,1.08499593869783,10
261,2.57195823360234,1.13473440909884,102.194014703855,0.00483553600106388,0.554869492887519,10
262,1.95143401506357,0.500757651962084,39.3869733135216,0.00394764188169502,1.09698105370626,10
263,1.83389808842912,1.67572294273607,143.163349127863,0.00392189496592618,0.0531860603950918,10
264,3.36262152320705,2.23100567287442,54.6268440713175,0.00119722161865793,1.25013478472829,10
265,3.10738753760234,0.17789336712826,97.3777738376521,0.00118349300329573,1.15531683596782,10
266,1.49508291599341,1.29898015121119,40.3367899963632,0.00220174807466101,0.734802296035923,10
267,1.19337261631154,1.2089073756607,117.546243607067,0.00264780555588659,0.575109136174433,10
268,3.26411686488427,2.55331010016352,141.256285728887,0.00491800645266194,0.174334098352119,10
269,2.86123009910807,0.901368626576359,37.553205199074,0.00467923887777142,0.897900058189407,10
270,1.50873030000366,2.77762949416947,21.217509151902,0.00232548212150577,1.0943877438549,10
271,1.18664215691388,2.98060663942113,38.2405424071476,0.000982815234689042,1.20332084270194,10
272,1.32708780583926,1.80755470851632,108.588354990352,0.00233355343102012,1.13691946514882,10
273,2.1451490551699,2.87330287561554,110.348631683737,0.00183678915894125,1.24059486784972,10
274,1.5079327437561,1.90400153223495,87.5624343776144,0.00491086864760146,1.21182941563893,10
275,1.89595762616955,1.95938732448961,101.126368786208,0.00112659677166957,0.157304352382198,10
276,1.57662860513665,2.91781228032068,66.5064620459452,0.00473901084603276,1.38391265133396,10
277,1.77151006390341,1.03726005069057,129.096892457455,0.00171555964495055,1.25873161596246,10
278,1.54369546845555,2.26470488669768,135.142772824038,0.000854732927819714,0.673184555838816,10
279,2.43194112903439,2.32853949052175,101.701228835154,0.00256624019879382,0.390494136605412,10
280,3.31221112865023,0.859264289699145,113.668851335533,0.000752554585481994,1.33524511079304,10
281,1.08336136722937,1.34102983780599,78.3320923801512,0.00381432900347281,0.192823634133674,10
282,2.58193233096972,1.68240159168462,125.60892903246,0.00206205868490506,0.638599953381345,10
283,3.64095720672049,1.9051742359499,140.630264766514,0.00488839538686443,0.358838181942701,10
284,2.11919011594728,2.13488955240804,75.4686307976954,0.00498109664861113,1.45311492215842,10
285,1.14387739496306,0.321203309869557,90.9829092188738,0.00429875485496595,1.47916548151989,10
286,1.41588474018499,1.10302945946672,49.59118420491,0.00104993703644723,0.241304117836989,10
287,1.96447636117227,2.9801798408523,54.0327511099167,0.00466409481903538,0.74849813093897,10
288,1.46449483395554,1.29681640220571,28.8021123805083,0.00477834499939345,0.791941623785533,10
289,1.39668451645412,2.78777442230145,136.318636802025,0.00133050540469121,0.0748317277757451,10
290,1.66391778318211,0.220863119232655,97.0956520759501,0.0025541875296738,1.28249387734104,10
291,1.67914238851517,1.73322685234097,39.5370672200806,0.00117851716657169,1.29470105515793,10
292,1.39424960152246,2.1194021689004,135.080989603885,0.00149385885780212,0.0109566820319742,10
293,3.94469038094394,1.45223914633072,126.96976223262,0.000379507533553988,1.48942449130118,10
294,1.98104118043557,0.358527320335875,44.8280365904793,0.00226252587854397,1.16620893997606,10
295,2.52081849123351,0.574094066116703,40.237042400986,0.00439193451551255,0.147309054038487,10
296,3.04432754428126,0.118791982894065,108.024065762293,0.00237807022549678,0.642689098371193,10
297,1.29750730958767,1.4756338354283,113.911857570056,0.00308514095130377,1.49269164504949,10
298,1.356707674684,1.01791569117969,111.928173494525,0.00190715241467115,0.89595559251029,10
299,1.15131897851825,1.32921907661662,50.7954820781015,0.00493857262686361,1.12608404096682,10
300,3.78776175924577,2.20651167654435,83.9176970231347,0.00118580281357281,0.158822228433564,10
301,3.02113669854589,1.55423200598641,28.1798196164891,0.0043850470721256,0.912427444243804,10
302,1.28457356640138,1.14226839576892,58.5310037736781,0.00324491186677478,1.02838840917684,10
303,2.47778836241923,2.05152204514474,130.153526731301,0.00317267645110842,1.44954824144952,10
304,2.38465552194975,1.73810206851156,143.956848806702,0.000388595694932155,0.246869853814133,10
305,2.12564959260635,2.10059582931197,96.6975220921449,0.00203869262596127,0.40943541820161,10
306,3.97329765860923,0.443062417825148,24.1958894906566,0.00355231272638775,0.522835662122816,10
307,1.52905214112252,2.92951101063127,114.147387491539,0.00274158740534913,0.883794818655588,10
308,3.44030562555417,1.02267692425163,66.0062286187895,0.000761929411021993,0.914776713587344,10
309,1.20533991139382,1.92733005400058,92.7060186141171,0.00360324444435537,0.879170043161139,10
310,2.20134924026206,0.322842928700126,137.347080081236,0.00100995233040303,0.929578542010859,10
311,1.42343297717161,1.82809085250867,25.4129797639325,0.00423797191830818,0.96207664674148,10
312,1.57992958719842,0.534903399585816,127.961541418917,0.00160141474865377,1.21200345677789,10
